Id,HR,interval in seconds,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,stress
3373,112.692,0.61048,0.98048,0.6106370000000000,0.0277968,0.0124376,0.0258333,0.00622873,0.00622873,0.00064,0.0,0.0,,2.0
3374,103.06587755,0.625004082,0.980072,0.625467,0.0375326,0.019369300000000000,0.06882980000000000,0.00412698,0.00412698,0.00064,0.0,0.0,,2.0
3375,121.532,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00641909,0.00641909,0.00064,0.0,0.0,,2.0
3376,104.272,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00642314,0.00642314,0.00064,0.0,0.0,,2.0
3377,101.9842449,0.625004082,0.980072,0.625467,0.0375326,0.012535360000000000,0.0262766,0.00765027,0.00765027,0.00064,0.0,0.0,,2.0
3378,93.96774468,0.6668000000000000,0.979203,0.6668000000000000,0.006600022400000000,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,1.0
3379,95.47838298,0.6668000000000000,0.979203,0.6668000000000000,0.006600022400000000,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,1.0
3380,102.872,0.622,0.98048,0.621086,0.0358119,0.0162639,0.046666700000000000,0.00652959,0.00652959,0.00064,0.0,0.0,,1.0
3381,108.032,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00632993,0.00632993,0.00064,0.0,0.0,,2.0
3382,124.052,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00656541,0.00656541,0.00064,0.0,0.0,,2.0
3383,104.772,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00644509,0.00644509,0.00064,0.0,0.0,,2.0
3384,106.692,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00639299,0.00639299,0.00064,0.0,0.0,,2.0
3385,110.592,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00644919,0.00644919,0.00064,0.0,0.0,,2.0
3386,100.892,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00644307,0.00644307,0.00064,0.0,0.0,,1.0
3387,109.912,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0259739,0.0259739,0.00064,0.0,0.0,,2.0
3388,107.152,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0263309,0.0263309,0.00064,0.0,0.0,,1.0
3389,107.332,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00646657,0.00646657,0.00064,0.0,0.0,,1.0
3390,117.072,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00642708,0.00642708,0.00064,0.0,0.0,,1.0
3391,108.052,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00652595,0.00652595,0.00064,0.0,0.0,,1.0
3392,96.812,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0262022,0.0262022,0.00064,0.0,0.0,,0.0
3393,111.412,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00645743,0.00645743,0.00064,0.0,0.0,,1.0
3394,113.3912308,0.5778000000000000,0.981249,0.57731,0.0386508,0.0162,0.045,0.00769208,0.00769208,0.00064,0.0,0.0,,2.0
3395,117.4700392,0.5747607840000000,0.9808720000000000,0.5755,0.039007,0.01248571,0.025408200000000000,0.00819521,0.00819521,0.00064,0.0,0.0,,2.0
3396,116.352,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00642326,0.00642326,0.00064,0.0,0.0,,1.0
3397,107.612,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.0064805,0.0064805,0.00064,0.0,0.0,,1.0
3398,108.092,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00643144,0.00643144,0.00064,0.0,0.0,,1.0
3399,119.4645926,0.555762963,0.9819610000000000,0.5561020000000000,0.063849,0.030103,0.0242308,0.0585434,0.0585434,0.00064,0.0,0.0,,2.0
3400,124.0942222,0.549744444,0.9819610000000000,0.5499700000000000,0.0446676,0.021089100000000000,0.0242308,0.0261297,0.0261297,0.00064,0.0,0.0,,1.0
3401,111.0778824,0.583584314,0.9808720000000000,0.5845,0.0480065,0.0162314,0.045816300000000000,0.0201082,0.0201082,0.00064,0.0,0.0,,1.0
3402,108.352,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.0064401,0.0064401,0.00064,0.0,0.0,,1.0
3403,123.792,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00650624,0.00650624,0.00064,0.0,0.0,,1.0
3404,111.672,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00642895,0.00642895,0.00064,0.0,0.0,,2.0
3405,105.532,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00647777,0.00647777,0.00064,0.0,0.0,,2.0
3406,100.792,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00643126,0.00643126,0.00064,0.0,0.0,,1.0
3407,105.732,0.6143200000000000,0.98048,0.6145550000000000,0.0316387,0.0124376,0.0258333,0.00609345,0.00609345,0.00064,0.0,0.0,,1.0
3408,99.56348936,0.6586297870000000,0.979203,0.6598430000000000,0.026740600000000000,0.01274056,0.027222200000000000,0.00110084,0.00110084,0.00064,0.0,0.0,,1.0
3409,93.372,0.6668000000000000,0.979203,0.6668000000000000,0.006600022400000000,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,1.0
3410,93.62731915,0.6668000000000000,0.979203,0.6668000000000000,0.006600022400000000,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,1.0
3411,97.81880851,0.6668000000000000,0.979203,0.6668000000000000,0.006600022400000000,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,1.0
3412,101.832,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0261912,0.0261912,0.00064,0.0,0.0,,0.0
3413,99.852,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00642853,0.00642853,0.00064,0.0,0.0,,0.0
3414,110.932,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00641259,0.00641259,0.00064,0.0,0.0,,1.0
3415,110.372,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00646341,0.00646341,0.00064,0.0,0.0,,1.0
3416,105.972,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00648671,0.00648671,0.00064,0.0,0.0,,1.0
3417,101.332,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0262182,0.0262182,0.00064,0.0,0.0,,2.0
3418,106.412,0.6144000000000000,0.98048,0.614637,0.0430562,0.0260633,0.0675,0.0210736,0.0210736,0.00064,0.0,0.0,,1.0
3419,112.7053333,0.565392593,0.9819610000000000,0.564687,0.0494753,0.0232317,0.0434615,0.0233081,0.0233081,0.00064,0.0,0.0,,1.0
3420,114.0942222,0.549744444,0.9819610000000000,0.5499700000000000,0.0446676,0.021089100000000000,0.0242308,0.0258645,0.0258645,0.00064,0.0,0.0,,1.0
3421,124.7423704,0.549744444,0.9819610000000000,0.5499700000000000,0.0446676,0.021089100000000000,0.0242308,0.0259456,0.0259456,0.00064,0.0,0.0,,2.0
3422,115.5757037,0.549744444,0.9819610000000000,0.5499700000000000,0.0446676,0.021089100000000000,0.0242308,0.0259323,0.0259323,0.00064,0.0,0.0,,2.0
3423,117.8164444,0.555762963,0.9819610000000000,0.5561020000000000,0.063849,0.030103,0.0242308,0.0596976,0.0596976,0.00064,0.0,0.0,,2.0
3424,109.0835385,0.5752038460000000,0.981249,0.575937,0.0535677,0.019040500000000000,0.065,0.0281761,0.0281761,0.00064,0.0,0.0,,2.0
3425,116.932,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0255813,0.0255813,0.00064,0.0,0.0,,2.0
3426,122.312,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.0063937,0.0063937,0.00064,0.0,0.0,,2.0
3427,115.832,0.6105,0.98048,0.610657,0.0316,0.0240497,0.046666700000000000,0.00912835,0.00912835,0.00064,0.0,0.0,,1.0
3428,109.792,0.6027,0.98048,0.6026980000000000,0.0360408,0.0240497,0.046666700000000000,0.00920405,0.00920405,0.00064,0.0,0.0,,2.0
3429,117.409037,0.555762963,0.9819610000000000,0.554875,0.0469475,0.0232317,0.0434615,0.024214,0.024214,0.00064,0.0,0.0,,1.0
3430,115.152,0.6079,0.98048,0.608004,0.053864300000000000,0.029634300000000000,0.109167,0.0310538,0.0310538,0.00064,0.0,0.0,,1.0
3431,118.632,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.0063074,0.0063074,0.00064,0.0,0.0,,1.0
3432,116.892,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00648293,0.00648293,0.00064,0.0,0.0,,1.0
3433,119.052,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,inf,inf,0.00064,0.0,0.0,,1.0
3434,116.172,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00649156,0.00649156,0.00064,0.0,0.0,,1.0
3435,115.632,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00640611,0.00640611,0.00064,0.0,0.0,,1.0
3436,117.732,0.6027,0.98048,0.6026980000000000,0.0360408,0.0240497,0.046666700000000000,0.00905046,0.00905046,0.00064,0.0,0.0,,1.0
3437,106.632,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00640713,0.00640713,0.00064,0.0,0.0,,2.0
3438,102.032,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00639779,0.00639779,0.00064,0.0,0.0,,1.0
3439,102.612,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0262396,0.0262396,0.00064,0.0,0.0,,1.0
3440,100.372,0.6402375,0.979647,0.641034,0.050394600000000000,0.0166496,0.0484783,0.0225741,0.0225741,0.00064,0.0,0.0,,1.0
3441,98.47838298,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00666341,0.00666341,0.00064,0.0,0.0,,0.0
3442,97.43582979,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00667632,0.00667632,0.00064,0.0,0.0,,0.0
3443,95.11668085,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00662859,0.00662859,0.00064,0.0,0.0,,0.0
3444,90.60604255,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00668218,0.00668218,0.00064,0.0,0.0,,0.0
3445,95.18051064,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00671198,0.00671198,0.00064,0.0,0.0,,0.0
3446,95.56348936,0.6737148940000000,0.979203,0.673865,0.0270553,0.01288963,0.027222200000000000,0.00664605,0.00664605,0.00064,0.0,0.0,,0.0
3447,100.20178723,0.661353191,0.979203,0.661235,0.024832600000000000,0.0166924,0.0494444,0.000727942,0.000727942,0.00064,0.0,0.0,,1.0
3448,101.952,0.6168800000000000,0.98048,0.615861,0.0326612,0.0162639,0.046666700000000000,0.00589869,0.00589869,0.00064,0.0,0.0,,1.0
3449,103.072,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00643049,0.00643049,0.00064,0.0,0.0,,1.0
3450,110.852,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0262031,0.0262031,0.00064,0.0,0.0,,1.0
3451,107.132,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0264072,0.0264072,0.00064,0.0,0.0,,1.0
3452,104.332,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0258985,0.0258985,0.00064,0.0,0.0,,1.0
3453,106.932,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0265267,0.0265267,0.00064,0.0,0.0,,1.0
3454,100.58033333,0.6375708330000000,0.979647,0.6383110000000000,0.0507031,0.0166496,0.0484783,0.0233324,0.0233324,0.00064,0.0,0.0,,1.0
3455,106.552,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00632584,0.00632584,0.00064,0.0,0.0,,1.0
3456,114.45156,0.6066400000000000,0.98048,0.6067180000000000,0.0424201,0.027858900000000000,0.0883333,0.00254888,0.00254888,0.00064,0.0,0.0,,1.0
3457,103.71136,0.626,0.98048,0.6264730000000000,0.07829510000000000,0.0325946,0.046666700000000000,0.0856967,0.0856967,0.00064,0.0,0.0,,2.0
3458,101.6513,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.104916,0.104916,0.00064,0.0,0.0,,2.0
3459,103.13134,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.105697,0.105697,0.00064,0.0,0.0,,1.0
3460,103.31128,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.105439,0.105439,0.00064,0.0,0.0,,1.0
3461,103.30877083,0.651008333,0.979647,0.652034,0.08523350000000000,0.036144,0.09195650000000000,0.0939797,0.0939797,0.00064,0.0,0.0,,1.0
3462,87.37142553,0.687438298,0.979203,0.687887,0.06765110000000000,0.0321198,0.027222200000000000,0.0595271,0.0595271,0.00064,0.0,0.0,,1.0
3463,100.61136,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.106262,0.106262,0.00064,0.0,0.0,,1.0
3464,100.3913,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.163831,0.163831,0.00064,0.0,0.0,,1.0
3465,100.5114,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.162712,0.162712,0.00064,0.0,0.0,,1.0
3466,107.87138,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.166601,0.166601,0.00064,0.0,0.0,,1.0
3467,98.67136000000000,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.164347,0.164347,0.00064,0.0,0.0,,1.0
3468,108.67134,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.16521,0.16521,0.00064,0.0,0.0,,1.0
3469,100.41132,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.162573,0.162573,0.00064,0.0,0.0,,1.0
3470,104.0713,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.160813,0.160813,0.00064,0.0,0.0,,1.0
3471,103.6113,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.164107,0.164107,0.00064,0.0,0.0,,1.0
3472,115.77122,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.1663,0.1663,0.00064,0.0,0.0,,1.0
3473,118.59136,0.635,0.98048,0.635657,0.1050801,0.049676700000000000,0.0258333,0.166115,0.166115,0.00064,0.0,0.0,,1.0
3474,99.26708333,0.669675,0.979647,0.669736,0.1005638,0.051605,0.0484783,0.13293,0.13293,0.00064,0.0,0.0,,1.0
3475,103.23138,0.6415000000000000,0.98048,0.64229,0.12496,0.0590586,0.0258333,0.233721,0.233721,0.00064,0.0,0.0,,1.0
3476,107.71136,0.6415000000000000,0.98048,0.64229,0.12496,0.0590586,0.0258333,0.239621,0.239621,0.00064,0.0,0.0,,1.0
3477,92.32791304,0.690821739,0.9787410000000000,0.692778,0.117032,0.0444545,0.0731818,0.185791,0.185791,0.00064,0.0,0.0,,1.0
3478,86.39404545,0.7493000000000000,0.977753,0.7512190000000000,0.09738760000000000,0.0442543,0.052619,0.119792,0.119792,0.00064,0.0,0.0,,0.0
3479,89.00754545,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0594265,0.0594265,0.00064,0.0,0.0,,0.0
3480,86.144,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0598047,0.0598047,0.00064,0.0,0.0,,0.0
3481,85.46213636,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0592689,0.0592689,0.00064,0.0,0.0,,0.0
3482,90.28043182,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0595405,0.0595405,0.00064,0.0,0.0,,0.0
3483,83.48488636,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0595134,0.0595134,0.00064,0.0,0.0,,0.0
3484,83.91665909,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0598158,0.0598158,0.00064,0.0,0.0,,0.0
3485,87.894,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0590338,0.0590338,0.00064,0.0,0.0,,0.0
3486,84.64402273,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0594675,0.0594675,0.00064,0.0,0.0,,0.0
3487,84.64397727,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0595833,0.0595833,0.00064,0.0,0.0,,0.0
3488,86.14386364,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0593484,0.0593484,0.00064,0.0,0.0,,0.0
3489,87.89397727,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0265292,0.0265292,0.00064,0.0,0.0,,0.0
3490,84.87106818,0.739072727,0.977753,0.7392420000000000,0.0273586,0.013075410000000000,0.028809500000000000,0.00649804,0.00649804,0.00064,0.0,0.0,,0.0
3491,88.71209091,0.739072727,0.977753,0.7392420000000000,0.0273586,0.013075410000000000,0.028809500000000000,0.00651073,0.00651073,0.00064,0.0,0.0,,0.0
3492,87.80309091,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264106,0.0264106,0.00064,0.0,0.0,,0.0
3493,87.32579545,0.753731818,0.977753,0.7542420000000000,0.0692001,0.0329805,0.028809500000000000,0.0596516,0.0596516,0.00064,0.0,0.0,,0.0
3494,90.30311364,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264365,0.0264365,0.00064,0.0,0.0,,0.0
3495,91.48479545,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264444,0.0264444,0.00064,0.0,0.0,,0.0
3496,84.71213636,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.026572,0.026572,0.00064,0.0,0.0,,0.0
3497,81.34845455,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0263952,0.0263952,0.00064,0.0,0.0,,0.0
3498,86.37129545,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0265923,0.0265923,0.00064,0.0,0.0,,0.0
3499,85.34847727,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0269245,0.0269245,0.00064,0.0,0.0,,0.0
3500,85.7575,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264125,0.0264125,0.00064,0.0,0.0,,0.0
3501,84.62118182,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0265052,0.0265052,0.00064,0.0,0.0,,0.0
3502,88.91659091,0.7449818180000000,0.977753,0.7452880000000000,0.0452796,0.0254892,0.052619,0.0213096,0.0213096,0.00064,0.0,0.0,,0.0
3503,88.37125,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0262641,0.0262641,0.00064,0.0,0.0,,1.0
3504,93.28025,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0265386,0.0265386,0.00064,0.0,0.0,,1.0
3505,85.39397727,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264968,0.0264968,0.00064,0.0,0.0,,1.0
3506,84.93943182,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0267154,0.0267154,0.00064,0.0,0.0,,1.0
3507,83.84843182,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.026339,0.026339,0.00064,0.0,0.0,,1.0
3508,86.98479545,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0264935,0.0264935,0.00064,0.0,0.0,,1.0
3509,79.80311364,0.7464590910000000,0.977753,0.7468,0.0484415,0.0231051,0.028809500000000000,0.0263978,0.0263978,0.00064,0.0,0.0,,0.0
3510,88.54504348,0.7119086960000000,0.9787410000000000,0.7114670000000000,0.0680225,0.0340446,0.0504545,0.0485642,0.0485642,0.00064,0.0,0.0,,0.0
3511,104.2488367,0.6526367350000000,0.980072,0.6523420000000000,0.08442170000000000,0.0419738,0.047553200000000000,0.0893724,0.0893724,0.00064,0.0,0.0,,1.0
3512,109.37136,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.103242,0.103242,0.00064,0.0,0.0,,1.0
3513,97.95124,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.106519,0.106519,0.00064,0.0,0.0,,1.0
3514,97.91128,0.6286,0.98048,0.629127,0.0855064,0.0404391,0.0258333,0.10425,0.10425,0.00064,0.0,0.0,,1.0
3515,114.8164444,0.660017391,0.9787410000000000,0.661289,0.0577516,0.0290123,0.09590910000000000,0.0157275,0.0157275,0.00064,0.0,0.0,,1.0
3516,164.97200000000000,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00669182,0.00669182,0.00064,0.0,0.0,,1.0
3517,93.372,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00669143,0.00669143,0.00064,0.0,0.0,,1.0
3518,100.972,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00669029,0.00669029,0.00064,0.0,0.0,,1.0
3519,96.972,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00668731,0.00668731,0.00064,0.0,0.0,,0.0
3520,55.372,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.0066914,0.0066914,0.00064,0.0,0.0,,0.0
3521,99.572,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00670639,0.00670639,0.00064,0.0,0.0,,0.0
3522,84.572,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3523,87.772,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3524,87.772,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3525,87.972,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3526,84.172,0.7288454550000000,0.977753,0.728777,0.0204504,0.0173842,0.052619,0.00108586,0.00108586,0.00064,0.0,0.0,,0.0
3527,87.972,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3528,94.172,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3529,81.972,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3530,91.572,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3531,91.372,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3532,90.972,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3533,92.772,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3534,89.772,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3535,80.572,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3536,94.772,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3537,91.972,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3538,84.772,0.73924186,0.977224,0.739419,0.027577300000000000,0.017335200000000000,0.053780500000000000,0.000129413,0.000129413,0.00064,0.0,0.0,,0.0
3539,83.972,0.73924186,0.977224,0.739419,0.027577300000000000,0.017335200000000000,0.053780500000000000,0.000134651,0.000134651,0.00064,0.0,0.0,,0.0
3540,81.172,0.7318,0.977753,0.7318,,0.0032,0.005000000000000000,,,0.00064,0.0,0.0,,0.0
3541,94.772,0.7244136360000000,0.977753,0.724242,0.027682900000000000,0.0132297,0.028809500000000000,0.00667518,0.00667518,0.00064,0.0,0.0,,0.0
3542,118.572,0.762157143,0.97667,0.761337,0.07106320000000000,0.0398173,0.13,0.0516516,0.0516516,0.00064,0.0,0.0,,1.0
3543,188.772,0.7722634150000000,0.97609,0.771675,0.0712419,0.0341047,0.030641,0.0591457,0.0591457,0.00064,0.0,0.0,,1.0
3544,65.372,0.7722634150000000,0.97609,0.771675,0.0712419,0.0341047,0.030641,0.0592128,0.0592128,0.00064,0.0,0.0,,1.0
3545,135.372,0.7722634150000000,0.97609,0.771675,0.0712419,0.0341047,0.030641,0.0589411,0.0589411,0.00064,0.0,0.0,,1.0
3546,101.972,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.026427,0.026427,0.00064,0.0,0.0,,1.0
3547,117.172,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0265467,0.0265467,0.00064,0.0,0.0,,1.0
3548,120.572,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0263395,0.0263395,0.00064,0.0,0.0,,1.0
3549,94.572,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0266089,0.0266089,0.00064,0.0,0.0,,1.0
3550,118.372,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0267042,0.0267042,0.00064,0.0,0.0,,1.0
3551,94.972,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0262649,0.0262649,0.00064,0.0,0.0,,1.0
3552,91.772,0.7087777780000000,0.9782580000000000,0.7082550000000000,0.0486329,0.0272938,0.0747674,0.00910026,0.00910026,0.00064,0.0,0.0,,1.0
3553,101.972,0.62338,0.98048,0.622494,0.0486021,0.023985100000000000,0.046666700000000000,0.0241713,0.0241713,0.00064,0.0,0.0,,1.0
3554,89.772,0.6157,0.98048,0.615963,0.0460532,0.021819500000000000,0.0258333,0.0257356,0.0257356,0.00064,0.0,0.0,,2.0
3555,89.972,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,inf,inf,0.00064,0.0,0.0,,2.0
3556,95.172,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00648661,0.00648661,0.00064,0.0,0.0,,2.0
3557,81.172,0.6092000000000000,0.98048,0.6093310000000000,0.0261737,0.0124376,0.0258333,0.00636213,0.00636213,0.00064,0.0,0.0,,2.0
